xml_out_path,hash,reward,predict_reward
mjcf_model/2024-04-13_19-32-57/epoch_57/xmlrobot_57,8743773718616,38.38344764709473,74.93785858154297
mjcf_model/2024-04-13_19-32-57/epoch_58/xmlrobot_58,8743773610566,81.12251281738281,76.21651458740234
mjcf_model/2024-04-13_19-32-57/epoch_59/xmlrobot_59,8743773344832,77.57283020019531,75.35972595214844
mjcf_model/2024-04-13_19-32-57/epoch_60/xmlrobot_60,8743773796645,54.195465087890625,62.570098876953125
mjcf_model/2024-04-13_19-32-57/epoch_61/xmlrobot_61,8743773777402,79.48801803588867,57.377498626708984
mjcf_model/2024-04-13_19-32-57/epoch_62/xmlrobot_62,8743773497028,81.64571762084961,59.32356262207031
mjcf_model/2024-04-13_19-32-57/epoch_63/xmlrobot_63,8743805107984,85.16016006469727,56.22285461425781
mjcf_model/2024-04-13_19-32-57/epoch_64/xmlrobot_64,8743693594841,97.66215896606445,61.47550964355469
mjcf_model/2024-04-13_19-32-57/epoch_65/xmlrobot_65,8743773759154,97.85010528564453,62.226009368896484
mjcf_model/2024-04-13_19-32-57/epoch_66/xmlrobot_66,8743773447738,47.907264709472656,65.24736022949219
mjcf_model/2024-04-13_19-32-57/epoch_67/xmlrobot_67,8743773497233,80.48739624023438,72.51361083984375
mjcf_model/2024-04-13_19-32-57/epoch_68/xmlrobot_68,8743773583047,75.24134826660156,62.917842864990234
mjcf_model/2024-04-13_19-32-57/epoch_69/xmlrobot_69,8743773859211,79.52500915527344,64.24559783935547
mjcf_model/2024-04-13_19-32-57/epoch_70/xmlrobot_70,8743773662326,80.41239166259766,61.6740608215332
mjcf_model/2024-04-13_19-32-57/epoch_71/xmlrobot_71,8743773642204,79.59765243530273,70.06077575683594
mjcf_model/2024-04-13_19-32-57/epoch_72/xmlrobot_72,8743773714954,38.70804023742676,68.70677947998047
mjcf_model/2024-04-13_19-32-57/epoch_73/xmlrobot_73,8743773714975,71.13815689086914,60.096622467041016
mjcf_model/2024-04-13_19-32-57/epoch_74/xmlrobot_74,8743773583089,55.71723175048828,59.67671585083008
mjcf_model/2024-04-13_19-32-57/epoch_75/xmlrobot_75,8743773583074,64.95776748657227,69.054931640625
mjcf_model/2024-04-13_19-32-57/epoch_76/xmlrobot_76,8743773587363,54.5311222076416,67.98277282714844
mjcf_model/2024-04-13_19-32-57/epoch_77/xmlrobot_77,8743689342094,51.591644287109375,67.39656066894531
mjcf_model/2024-04-13_19-32-57/epoch_78/xmlrobot_78,8743773572750,83.59074401855469,67.62346649169922
mjcf_model/2024-04-13_19-32-57/epoch_79/xmlrobot_79,8743773779562,56.223459243774414,61.39356231689453
mjcf_model/2024-04-13_19-32-57/epoch_80/xmlrobot_80,8743773326032,58.855607986450195,62.93928146362305
mjcf_model/2024-04-13_19-32-57/epoch_81/xmlrobot_81,8743773548066,62.19300842285156,63.15267562866211
mjcf_model/2024-04-13_19-32-57/epoch_82/xmlrobot_82,8743773307549,46.98521423339844,60.42133712768555
mjcf_model/2024-04-13_19-32-57/epoch_83/xmlrobot_83,8743773418876,98.10577392578125,63.91598892211914
mjcf_model/2024-04-13_19-32-57/epoch_84/xmlrobot_84,8743773786305,47.78712272644043,72.21544647216797
mjcf_model/2024-04-13_19-32-57/epoch_85/xmlrobot_85,8743773743607,101.17776489257812,68.66852569580078
mjcf_model/2024-04-13_19-32-57/epoch_86/xmlrobot_86,8743773724401,99.20234298706055,68.20777130126953
mjcf_model/2024-04-13_19-32-57/epoch_87/xmlrobot_87,8743773540196,104.16804122924805,71.181640625
mjcf_model/2024-04-13_19-32-57/epoch_88/xmlrobot_88,8743773646472,47.79366493225098,57.29766082763672
mjcf_model/2024-04-13_19-32-57/epoch_89/xmlrobot_89,8743773655122,49.62153625488281,63.26495361328125
mjcf_model/2024-04-13_19-32-57/epoch_90/xmlrobot_90,8743773794286,47.49008750915527,66.69380187988281
mjcf_model/2024-04-13_19-32-57/epoch_91/xmlrobot_91,8743689375723,77.39060592651367,66.84260559082031
mjcf_model/2024-04-13_19-32-57/epoch_92/xmlrobot_92,8743773769006,58.471221923828125,59.250938415527344
mjcf_model/2024-04-13_19-32-57/epoch_93/xmlrobot_93,8743773655281,39.59698295593262,70.98833465576172
mjcf_model/2024-04-13_19-32-57/epoch_94/xmlrobot_94,8743773515478,88.6811752319336,67.6472396850586
mjcf_model/2024-04-13_19-32-57/epoch_95/xmlrobot_95,8743773799039,55.216983795166016,69.25324249267578
mjcf_model/2024-04-13_19-32-57/epoch_96/xmlrobot_96,8743773434712,48.12834930419922,70.5408706665039
mjcf_model/2024-04-13_19-32-57/epoch_97/xmlrobot_97,8743773408190,67.40717697143555,54.229225158691406
mjcf_model/2024-04-13_19-32-57/epoch_98/xmlrobot_98,8743773451258,101.6966667175293,62.266563415527344
mjcf_model/2024-04-13_19-32-57/epoch_99/xmlrobot_99,8743773324538,102.85293579101562,71.08641052246094
