xml_out_path,hash,reward,predict_reward
xmlrobot_0.xml,8737196446609,60.50680923461914,1.1005265712738037
xmlrobot_1.xml,8736925118169,80.60420227050781,62.14111328125
xmlrobot_2.xml,8736925484810,68.44711303710938,71.04102325439453
xmlrobot_3.xml,8736886604466,48.992483139038086,61.84700012207031
xmlrobot_4.xml,8736886623579,47.32367706298828,61.84218215942383
xmlrobot_5.xml,8736886604493,55.325571060180664,59.4456901550293
xmlrobot_6.xml,8736886622648,66.01100540161133,53.20416259765625
xmlrobot_7.xml,8736886635912,46.80035209655762,55.338321685791016
xmlrobot_8.xml,8736886622645,68.85830307006836,55.3023796081543
xmlrobot_9.xml,8736886686239,48.131818771362305,57.51386260986328
xmlrobot_10.xml,8736886620916,69.46349334716797,56.9935302734375
xmlrobot_11.xml,8736886574198,69.37809371948242,50.085411071777344
xmlrobot_12.xml,8736914543267,56.2331657409668,56.010719299316406
xmlrobot_13.xml,8736886682856,78.81255340576172,69.96036529541016
xmlrobot_14.xml,8736886686221,72.99028778076172,59.7899284362793
xmlrobot_15.xml,8736886620730,67.8829116821289,64.23143768310547
xmlrobot_16.xml,8736886539722,48.68467712402344,57.10905838012695
xmlrobot_17.xml,8736886617748,49.158329010009766,49.229286193847656
xmlrobot_18.xml,8736886539719,58.49772644042969,48.581600189208984
xmlrobot_19.xml,8736886538855,46.32135772705078,55.308143615722656
xmlrobot_20.xml,8736886686368,48.71360397338867,48.478370666503906
xmlrobot_21.xml,8736886539005,57.101959228515625,53.29741668701172
xmlrobot_22.xml,8736886684579,47.54244613647461,60.56282043457031
xmlrobot_23.xml,8736886684549,62.24347686767578,61.124053955078125
xmlrobot_24.xml,8736917184142,57.99061965942383,61.602779388427734
xmlrobot_25.xml,8736886539590,66.38788986206055,58.65724563598633
xmlrobot_26.xml,8736886547962,60.95303535461426,64.73939514160156
xmlrobot_27.xml,8736886538972,51.03475761413574,60.91527557373047
xmlrobot_28.xml,8736886617661,47.42326736450195,57.48967742919922
xmlrobot_29.xml,8736925466444,69.50311660766602,61.160064697265625
xmlrobot_30.xml,8736940372833,68.04635238647461,62.77602767944336
xmlrobot_31.xml,8736886582086,58.94331359863281,59.04487991333008
xmlrobot_32.xml,8736886682820,48.305179595947266,57.6269645690918
xmlrobot_33.xml,8736886510093,39.39999580383301,63.7264289855957
xmlrobot_34.xml,8736886510156,81.62106323242188,61.06486129760742
xmlrobot_35.xml,8736886625506,79.49486923217773,61.95400619506836
xmlrobot_36.xml,8736886621308,40.98435592651367,61.694122314453125
xmlrobot_37.xml,8736886625431,39.125064849853516,58.86159133911133
xmlrobot_38.xml,8736886489995,73.86553192138672,56.6662712097168
xmlrobot_39.xml,8736886604409,82.76659393310547,62.37377166748047
xmlrobot_40.xml,8736886465789,72.07213592529297,62.26341247558594
xmlrobot_41.xml,8736886465606,78.47740936279297,51.74284744262695
xmlrobot_42.xml,8736886604358,68.70596313476562,51.17473220825195
xmlrobot_43.xml,8736886682778,80.3868179321289,64.2626724243164
xmlrobot_44.xml,8736886606418,80.23201751708984,67.99708557128906
xmlrobot_45.xml,8736886606406,80.91443634033203,68.76822662353516
xmlrobot_46.xml,8736886563786,62.38651657104492,51.21962356567383
xmlrobot_47.xml,8736886439982,53.98466491699219,52.29288864135742
xmlrobot_48.xml,8736914553302,70.98341369628906,50.99233627319336
xmlrobot_49.xml,8736886531407,78.85813903808594,67.90110778808594
xmlrobot_50.xml,8736886445541,81.41088104248047,67.71390533447266
xmlrobot_51.xml,8736886618558,50.536376953125,54.307960510253906
xmlrobot_52.xml,8736886621428,96.10608673095703,68.01615905761719
xmlrobot_53.xml,8736886466512,83.17371368408203,73.4450454711914
xmlrobot_54.xml,8736886626792,52.241451263427734,52.29110336303711
xmlrobot_55.xml,8736886604361,83.30261993408203,72.97663116455078
xmlrobot_56.xml,8736886510144,83.64127349853516,73.63320922851562
xmlrobot_57.xml,8736886466750,69.12059020996094,52.313270568847656
xmlrobot_58.xml,8736886626747,83.82292175292969,74.08722686767578
xmlrobot_59.xml,8736886393573,43.452423095703125,51.580013275146484
xmlrobot_60.xml,8736886464967,45.027042388916016,49.19882583618164
xmlrobot_61.xml,8736914555901,81.34872817993164,72.86363983154297
xmlrobot_62.xml,8736914555823,81.0940170288086,76.24118041992188
xmlrobot_63.xml,8736886401576,78.28108596801758,56.99753952026367
xmlrobot_64.xml,8736886625452,82.22005844116211,76.83488464355469
xmlrobot_65.xml,8736886540195,83.15641403198242,77.0921401977539
xmlrobot_66.xml,8736925466438,84.44207382202148,76.32817077636719
xmlrobot_67.xml,8736886465003,83.24056625366211,76.83451843261719
