xml_out_path,hash,reward,predict_reward
xmlrobot_0.xml,8782143304030,80.06291198730469,2.6236987113952637
xmlrobot_1.xml,8782132856061,80.14733123779297,84.04493713378906
xmlrobot_2.xml,8782092578714,81.07015609741211,84.79911804199219
xmlrobot_3.xml,8782092587204,81.50980377197266,79.4703369140625
xmlrobot_4.xml,8782092574687,80.52605056762695,76.20704650878906
xmlrobot_5.xml,8782092490740,77.73045349121094,79.05029296875
xmlrobot_6.xml,8782092508215,80.76748275756836,80.26365661621094
xmlrobot_7.xml,8782092558716,81.80007934570312,80.60889434814453
xmlrobot_8.xml,8782092477862,75.82442092895508,80.6655044555664
xmlrobot_9.xml,8782092510832,80.80588150024414,80.49858093261719
xmlrobot_10.xml,8782133222653,81.75150299072266,80.32221221923828
xmlrobot_11.xml,8782092602299,80.68820571899414,80.41282653808594
xmlrobot_12.xml,8782092510898,80.72969436645508,80.69172668457031
xmlrobot_13.xml,8782092574633,80.739990234375,81.18984985351562
xmlrobot_14.xml,8782092487816,81.85529327392578,81.1127700805664
xmlrobot_15.xml,8782092475859,53.09585952758789,81.43109893798828
xmlrobot_16.xml,8782092475799,80.630859375,79.05435180664062
xmlrobot_17.xml,8782092488804,79.80437469482422,79.74554443359375
xmlrobot_18.xml,8782092450226,81.38993835449219,79.76332092285156
xmlrobot_19.xml,8782014823322,79.64987182617188,79.96349334716797
xmlrobot_20.xml,8782014834041,80.7336196899414,79.86349487304688
xmlrobot_21.xml,8782092488879,80.73324584960938,80.07621002197266
xmlrobot_22.xml,8782014834080,78.67047882080078,80.02447509765625
xmlrobot_23.xml,8782092488954,80.24791717529297,80.03701782226562
xmlrobot_24.xml,8782013124464,79.19296264648438,80.08050537109375
xmlrobot_25.xml,8782013106183,81.22505187988281,80.04063415527344
xmlrobot_26.xml,8782092558677,80.65053939819336,80.20724487304688
xmlrobot_27.xml,8782120246001,80.67158126831055,80.14240264892578
xmlrobot_28.xml,8782013124455,81.1090316772461,80.24842071533203
xmlrobot_29.xml,8782013118088,84.98264694213867,80.29901123046875
xmlrobot_30.xml,8782013113248,82.88134002685547,80.56797790527344
xmlrobot_31.xml,8782013083941,84.40459442138672,80.54991912841797
xmlrobot_32.xml,8782092455000,83.46240997314453,80.80197143554688
xmlrobot_33.xml,8782014833972,84.63680267333984,80.4027099609375
xmlrobot_34.xml,8782014823184,83.4372444152832,80.10478973388672
xmlrobot_35.xml,8782092510724,83.82621002197266,79.2692642211914
xmlrobot_36.xml,8782092475673,83.68641662597656,79.55136108398438
xmlrobot_37.xml,8782092510769,84.24371337890625,79.200927734375
xmlrobot_38.xml,8782013050134,83.35184860229492,79.61311340332031
xmlrobot_39.xml,8782092475820,83.99753952026367,79.79158782958984
xmlrobot_40.xml,8782013122434,83.79082489013672,80.2396011352539
xmlrobot_41.xml,8782092476895,83.78611755371094,79.89600372314453
xmlrobot_42.xml,8782092490602,83.03060913085938,79.68756103515625
xmlrobot_43.xml,8782092485072,85.18802642822266,80.24171447753906
xmlrobot_44.xml,8782092508212,85.11583709716797,79.25737762451172
xmlrobot_45.xml,8782013046468,86.12142944335938,81.72688293457031
xmlrobot_46.xml,8782013051100,86.79216766357422,82.57674407958984
