root_vel_x
0.1432492583990097
0.40330958366394043
0.6050944924354553
0.7867781519889832
0.9247860908508301
0.9294753670692444
0.8659946918487549
0.6728766560554504
0.5679987668991089
0.1630251556634903
0.0015572290867567062
0.018043676391243935
-0.8518069982528687
-0.6690535545349121
-0.34973689913749695
-0.0910172089934349
0.1299051195383072
0.24425917863845825
0.38845497369766235
0.2204788327217102
0.1827753335237503
0.1782682240009308
0.1925600916147232
0.09746972471475601
0.09826032817363739
0.10720188915729523
0.09720325469970703
0.09006344527006149
0.07926708459854126
0.06578543037176132
0.048085812479257584
0.03500327840447426
0.11096898466348648
0.09349603205919266
0.0916658267378807
0.08533385396003723
0.08547741174697876
0.08790435642004013
0.09381404519081116
0.10896056890487671
0.09952183067798615
0.10444536060094833
0.09641437232494354
0.08035334944725037
0.027157122269272804
-0.011555749922990799
-0.024542061612010002
-0.0174401942640543
-0.02019604668021202
-0.03430881351232529
-0.04682392627000809
-0.054984502494335175
-0.059307441115379333
-0.07819680124521255
-0.11682537943124771
-0.15392586588859558
-0.17070446908473969
-0.12258119881153107
-0.15320618450641632
-0.07243890315294266
0.03231484442949295
0.0316142812371254
-0.010340913198888302
-0.01806076243519783
-0.035979434847831726
-0.0536031499505043
-0.040418073534965515
-0.0046197050251066685
0.011135787703096867
-0.009797328151762486
-0.021440617740154266
-0.023938946425914764
-0.021696891635656357
-0.018034718930721283
-0.015545020811259747
-0.01604246348142624
-0.017885535955429077
-0.018898384645581245
-0.019069770351052284
-0.017579957842826843
-0.015361921861767769
-0.014074291102588177
-0.014839603565633297
-0.017088251188397408
-0.01869804784655571
-0.019109459593892097
-0.018089573830366135
-0.016863437369465828
-0.008106269873678684
-0.011923798359930515
-0.013809519819915295
-0.018792394548654556
-0.020291069522500038
-0.018406042829155922
-0.016576075926423073
-0.01582447625696659
-0.015831053256988525
-0.016474690288305283
-0.017147377133369446
-0.017573626711964607
-0.01776009611785412
-0.01779603585600853
-0.017543543130159378
-0.01750999130308628
-0.017570288851857185
-0.017600437626242638
-0.017681891098618507
-0.01777147501707077
-0.01787392608821392
-0.01801997981965542
-0.017985912039875984
-0.01783447526395321
-0.017742253839969635
-0.017713217064738274
-0.017705872654914856
-0.018865395337343216
-0.01913386769592762
-0.018637022003531456
-0.018137626349925995
-0.01717771589756012
-0.016293229535222054
-0.016605135053396225
-0.01811065897345543
-0.011475129052996635
-0.016343628987669945
-0.016173740848898888
-0.018944887444376945
-0.019276130944490433
-0.01792350970208645
-0.017284149304032326
-0.017464419826865196
-0.017908083274960518
-0.01792866736650467
-0.017773183062672615
-0.017740240320563316
-0.01767803356051445
-0.0177361611276865
-0.017858896404504776
-0.01798851042985916
-0.01778513193130493
-0.01756804622709751
-0.017630532383918762
-0.0177200585603714
-0.017677856609225273
-0.017824647948145866
-0.017641616985201836
-0.017487697303295135
-0.017620734870433807
-0.017655471339821815
-0.01759447529911995
-0.0176790002733469
-0.017510807141661644
-0.017589621245861053
-0.0175638347864151
-0.017558587715029716
-0.01754649169743061
-0.010696090757846832
-0.01442248560488224
-0.015475422143936157
-0.01880623772740364
-0.02015736885368824
-0.01891528069972992
-0.016897860914468765
-0.01615244336426258
-0.016529524698853493
-0.017629988491535187
-0.018249036744236946
-0.01896338164806366
-0.01849548891186714
-0.017916064709424973
-0.017027797177433968
-0.016580339521169662
-0.01686505600810051
-0.017903346568346024
-0.018548239022493362
-0.018383389338850975
-0.017684059217572212
-0.017067989334464073
-0.01690426655113697
-0.017246637493371964
-0.01775391958653927
-0.01787707395851612
-0.01761525124311447
-0.017345402389764786
-0.01720515452325344
-0.01733461394906044
-0.017328286543488503
-0.01740765944123268
-0.017502369359135628
-0.017481859773397446
-0.017271321266889572
-0.016886837780475616
-0.01733868196606636
-0.01678234152495861
-0.01695113256573677
-0.014723057858645916
-0.014966183342039585
-0.015311709605157375
-0.017763519659638405
-0.018799491226673126
-0.018073517829179764
-0.017033498734235764
-0.011599822901189327
-0.015437116846442223
-0.015041270293295383
-0.021095653995871544
-0.015784772112965584
-0.01616257056593895
-0.016760189086198807
-0.01697324775159359
-0.01174132153391838
-0.01578863523900509
-0.01622888632118702
-0.01580757275223732
-0.015391306020319462
-0.019847990944981575
-0.020387711003422737
-0.021330364048480988
-0.02126476913690567
-0.021323440596461296
-0.02121407352387905
-0.020933963358402252
-0.020761411637067795
-0.020688530057668686
-0.020853202790021896
-0.020941628143191338
-0.02086382918059826
-0.020808227360248566
-0.020829178392887115
-0.02088063955307007
-0.02084239013493061
-0.020876474678516388
-0.020894302055239677
-0.013565870933234692
-0.013657082803547382
-0.01981208845973015
-0.02125750295817852
-0.0225070733577013
-0.02110728994011879
-0.0203023012727499
-0.020461777225136757
-0.020802747458219528
-0.02108166739344597
-0.0162711963057518
-0.016617221757769585
-0.01586672104895115
-0.02039409428834915
-0.020844707265496254
-0.021839747205376625
-0.017039665952324867
-0.015623736195266247
-0.01944887824356556
-0.019543781876564026
-0.021512413397431374
-0.022113611921668053
-0.01626981422305107
-0.01606232300400734
-0.01500543300062418
-0.019166704267263412
-0.020429149270057678
-0.02178794890642166
-0.021254703402519226
-0.020984679460525513
-0.020468324422836304
-0.020818492397665977
-0.01615411788225174
-0.016884922981262207
-0.015987496823072433
-0.015456217341125011
-0.015181579627096653
-0.015565856359899044
-0.016407420858740807
-0.016343124210834503
-0.01563047058880329
-0.01510202419012785
-0.015279757790267467
-0.015799831598997116
-0.013858909718692303
-0.013277011923491955
-0.01994597539305687
-0.021039027720689774
-0.022282343357801437
-0.016658220440149307
-0.01635841093957424
-0.015054107643663883
-0.01493322104215622
-0.015235813334584236
-0.015592086128890514
-0.015873190015554428
-0.01584494300186634
-0.015679050236940384
-0.015636134892702103
-0.01567324623465538
-0.015858013182878494
-0.01581801287829876
-0.015696853399276733
-0.015733569860458374
-0.015740545466542244
-0.01566760614514351
-0.018002478405833244
-0.020208129659295082
-0.01835552044212818
-0.020039986819028854
-0.018502524122595787
-0.020488455891609192
-0.021618112921714783
-0.021441195160150528
-0.021259993314743042
-0.021444005891680717
-0.021425984799861908
-0.020885299891233444
-0.020355945453047752
-0.020247332751750946
-0.02059108391404152
-0.020822377875447273
-0.02090614289045334
-0.0207706019282341
-0.020654674619436264
-0.020670684054493904
-0.02065151184797287
-0.020779285579919815
-0.020856482908129692
-0.02101024053990841
-0.016107849776744843
-0.01647973246872425
-0.020969506353139877
-0.012721489183604717
-0.01909555122256279
-0.019702695310115814
-0.02275165170431137
-0.017801977694034576
-0.01615058071911335
-0.014282162301242352
-0.014637469314038754
-0.015595301985740662
-0.01595406047999859
-0.015837691724300385
-0.01567792519927025
-0.01565507985651493
-0.01573244296014309
-0.015828890725970268
-0.01589258946478367
-0.01582525484263897
-0.015602696686983109
-0.01554138958454132
-0.015488377772271633
-0.015542254783213139
-0.015530829317867756
-0.015685809776186943
-0.02075018174946308
-0.02082587219774723
-0.01733824610710144
