root_rel_height
1.0427976846694946
1.0389678478240967
1.0334073305130005
1.0264612436294556
1.0175797939300537
1.0065243244171143
0.9930685758590698
0.9772710204124451
0.9597509503364563
0.941006064414978
0.9203882217407227
0.8978385925292969
0.8778145909309387
0.8690470457077026
0.8669920563697815
0.8691372871398926
0.8713358640670776
0.8733760118484497
0.8746129870414734
0.8762423992156982
0.8771868944168091
0.8785586357116699
0.8807137608528137
0.8812858462333679
0.8821411728858948
0.8825111985206604
0.882317841053009
0.883429229259491
0.8832063674926758
0.8840979337692261
0.884419322013855
0.8845829963684082
0.8858672976493835
0.8859270811080933
0.8865591287612915
0.8882768154144287
0.8902438879013062
0.9318791627883911
0.9340910911560059
0.9368119239807129
0.9390710592269897
0.9416695833206177
0.9437574744224548
0.9452896118164062
0.9471147060394287
0.948855996131897
0.9487139582633972
0.9492655396461487
0.948131263256073
0.9477044343948364
0.9486374258995056
0.9480553269386292
0.948301374912262
0.9491295218467712
0.9488921761512756
0.9589597582817078
0.9588301181793213
0.9593549370765686
0.9586606621742249
0.9577358365058899
0.9575816988945007
0.9561464786529541
0.9545667171478271
0.9545231461524963
0.9550389051437378
0.9561325311660767
0.9564407467842102
0.9568445682525635
0.95786052942276
0.9597346186637878
0.9606598615646362
0.9615417122840881
0.9633542895317078
0.9630935192108154
0.9612067937850952
0.9617565870285034
0.9623755216598511
0.9633015990257263
0.9636850953102112
0.9637327194213867
0.9631979465484619
0.9621806144714355
0.9618016481399536
0.9615328311920166
0.9597916603088379
0.9574210047721863
0.955817699432373
0.9553249478340149
0.9559417963027954
0.9555270075798035
0.9555884599685669
0.9600925445556641
0.9628198742866516
0.9635980725288391
0.964373767375946
0.9657348990440369
0.9696008563041687
0.9722814559936523
0.9732399582862854
0.972593367099762
0.970190703868866
0.965862512588501
0.9492476582527161
0.9410355687141418
0.9339401125907898
0.929700493812561
0.9293507933616638
0.9288344383239746
0.9292832612991333
0.9302067160606384
0.9310142993927002
0.9347359538078308
0.9399227499961853
0.9435580372810364
0.9454400539398193
0.9471897482872009
0.949941873550415
0.9505985975265503
0.9512909650802612
0.9499055743217468
0.948291003704071
0.9451612234115601
0.9420859813690186
0.9438843727111816
0.9455854296684265
0.9469732642173767
0.9498363733291626
0.9515247344970703
0.9523335695266724
0.9528673887252808
0.9537104368209839
0.9533727765083313
0.9531662464141846
0.9517990946769714
0.9493199586868286
0.9475907683372498
0.94474858045578
0.9426088929176331
0.9402974247932434
0.9379175901412964
0.9346494078636169
0.931709349155426
0.9285112619400024
0.9257840514183044
0.9224713444709778
0.9197887182235718
0.9185435771942139
0.9187684059143066
