root_vel
0.10962259769439697
0.10962259769439697
0.14782759547233582
0.22152674198150635
0.3656664192676544
0.44045716524124146
0.5154153108596802
0.5739072561264038
0.7435130476951599
0.9440218806266785
1.1606929302215576
1.3536505699157715
1.3970309495925903
1.4819347858428955
1.599360704421997
1.6191751956939697
1.6563984155654907
1.6678962707519531
1.5857986211776733
1.4493330717086792
1.4923194646835327
1.4746359586715698
1.5142964124679565
1.6637269258499146
1.7433981895446777
1.7540823221206665
1.7308157682418823
1.779721975326538
1.8474550247192383
1.9272558689117432
1.9635072946548462
1.9924793243408203
2.0388803482055664
2.0715863704681396
2.101531982421875
2.1545157432556152
2.2123992443084717
2.24123215675354
2.3240277767181396
2.3411803245544434
2.3681325912475586
2.4099063873291016
2.4365813732147217
2.493668794631958
2.5501601696014404
2.654364824295044
2.7009341716766357
2.790874481201172
2.9069488048553467
2.951080322265625
2.9931578636169434
3.0090394020080566
3.101351261138916
3.176964521408081
3.239089012145996
3.299957275390625
3.5343756675720215
3.5308568477630615
3.504234790802002
3.4734253883361816
3.447053909301758
3.2720539569854736
3.225576877593994
3.2212626934051514
3.059544324874878
2.9387893676757812
2.8301219940185547
2.7559874057769775
2.573854446411133
2.3529016971588135
2.2144241333007812
2.1122353076934814
2.121995449066162
2.094627618789673
2.079376697540283
2.037621021270752
2.065863847732544
2.0342276096343994
2.0580408573150635
2.03425669670105
2.194711446762085
2.240206718444824
2.274000883102417
2.2789952754974365
2.2859933376312256
2.3688228130340576
2.3024191856384277
2.3595774173736572
2.340322732925415
2.4108784198760986
2.361511468887329
2.421926259994507
2.4030537605285645
2.396773338317871
2.3412318229675293
2.2548131942749023
2.2394886016845703
2.1841490268707275
2.116772413253784
2.1003735065460205
2.0144195556640625
2.0046019554138184
1.966578722000122
1.9047572612762451
1.8030363321304321
1.7372868061065674
1.7228758335113525
1.6714922189712524
1.6534593105316162
1.5943629741668701
1.5283679962158203
1.4655410051345825
1.5100663900375366
1.4294875860214233
1.3889920711517334
1.4007115364074707
1.4194892644882202
1.3931570053100586
1.452285885810852
1.358345866203308
1.3707820177078247
1.3701401948928833
1.3751767873764038
1.355952262878418
1.3907877206802368
1.4112982749938965
1.4390742778778076
1.4918333292007446
1.3926606178283691
1.3420424461364746
1.3568589687347412
1.4040530920028687
1.46461021900177
1.4390887022018433
1.4342515468597412
1.4814902544021606
1.438415765762329
1.4926061630249023
1.5774457454681396
1.5572713613510132
1.68337881565094
1.6790363788604736
1.784829020500183
1.7655775547027588
1.7205818891525269
1.7236961126327515
1.7086199522018433
1.7399994134902954
1.72944176197052
1.745479941368103
1.7008918523788452
1.6797747611999512
1.6559159755706787
1.784232497215271
1.8618425130844116
1.854796290397644
1.8982229232788086
1.9172031879425049
1.9328951835632324
1.910660743713379
1.8915742635726929
1.9089957475662231
1.837562084197998
1.8212361335754395
1.828112006187439
1.7516177892684937
1.7590765953063965
1.681773066520691
1.6049033403396606
1.5672969818115234
1.6104493141174316
1.5825324058532715
1.6355328559875488
1.5759246349334717
1.5234729051589966
1.4876344203948975
1.4732227325439453
1.4377021789550781
1.3945187330245972
1.42109215259552
1.3778101205825806
1.3847934007644653
1.3834881782531738
1.3998026847839355
1.405075192451477
1.4674534797668457
1.5323896408081055
1.5647391080856323
1.7204867601394653
1.7873762845993042
1.804813265800476
1.9040348529815674
1.928745985031128
1.8998091220855713
1.8741756677627563
1.923923373222351
1.955850601196289
1.96145498752594
1.9832556247711182
1.9922884702682495
2.0394582748413086
2.0639901161193848
2.063957929611206
2.030750274658203
2.05548095703125
1.9973819255828857
1.9403208494186401
1.8784743547439575
1.8699791431427002
1.8409672975540161
1.7317386865615845
1.6757420301437378
1.66774320602417
1.6753058433532715
1.7627546787261963
1.719761848449707
1.7438327074050903
1.6512857675552368
1.6639103889465332
1.7384155988693237
1.792960286140442
1.9122174978256226
1.9652048349380493
1.8866838216781616
1.9164117574691772
1.7870038747787476
1.655307650566101
1.6373528242111206
1.6051305532455444
1.5574017763137817
1.5444809198379517
1.5152313709259033
1.516876220703125
1.4805001020431519
1.4896957874298096
1.4478380680084229
1.416139006614685
1.4550267457962036
1.4780960083007812
1.572792410850525
1.6223851442337036
1.6752500534057617
1.7182759046554565
1.7811038494110107
1.8379968404769897
1.888880968093872
1.9085193872451782
1.948897361755371
1.9398322105407715
1.9074357748031616
1.910287618637085
1.9266103506088257
1.9657126665115356
1.9718124866485596
1.957289457321167
1.98525869846344
1.9650061130523682
1.908133864402771
1.879256010055542
1.878227949142456
1.7672545909881592
1.811047077178955
1.857800006866455
1.9142937660217285
1.8467156887054443
1.8416779041290283
1.8884860277175903
1.9726588726043701
1.9335819482803345
1.977523922920227
2.051210880279541
2.1062965393066406
2.0728514194488525
2.0442347526550293
1.9916162490844727
1.8776143789291382
1.6916097402572632
1.6212760210037231
1.6255497932434082
1.5788518190383911
1.5612807273864746
1.5254825353622437
1.536255955696106
1.4984232187271118
1.5153186321258545
1.5135486125946045
0.5737847685813904
0.3944011330604553
0.43000325560569763
0.45315808057785034
0.528033435344696
0.6255766749382019
0.6992571353912354
0.7406647205352783
0.7947144508361816
0.8462428450584412
0.8943178057670593
0.9089277982711792
0.9537687301635742
0.9888043999671936
1.0065490007400513
1.0739457607269287
1.075789451599121
1.121362328529358
