xml_out_path,hash,reward
mjcf_model\2024-03-23_20-22-07\xmlrobot_0_symm.xml,-9223371859874079544,0.5533405368348546
mjcf_model\2024-03-23_20-22-07\xmlrobot_1_symm.xml,-9223371859874351296,0.7897634286279519
