xml_out_path,hash,reward,predict_reward
xmlrobot_0.xml,8761655483793,80.864013671875,20.849149703979492
xmlrobot_1.xml,8761378739770,108.20557022094727,80.31964874267578
xmlrobot_2.xml,8761345730229,79.59049987792969,99.59310913085938
xmlrobot_3.xml,8761343563990,48.243364334106445,87.84896087646484
xmlrobot_4.xml,8761343574574,38.55444145202637,79.2717514038086
xmlrobot_5.xml,8761343574658,97.87405395507812,70.25807189941406
xmlrobot_6.xml,8761343529427,74.39205932617188,72.5898666381836
xmlrobot_7.xml,8761343543540,46.56357192993164,70.4043960571289
xmlrobot_8.xml,8761343543435,56.3208122253418,63.23035430908203
xmlrobot_9.xml,8761343556479,53.31796646118164,69.79462432861328
xmlrobot_10.xml,8761343556362,86.59592819213867,67.89299011230469
xmlrobot_11.xml,8761343558593,105.8651237487793,85.83241271972656
xmlrobot_12.xml,8761343531394,99.56417465209961,81.1977310180664
xmlrobot_13.xml,8761343530725,109.98065185546875,95.98747253417969
xmlrobot_14.xml,8761345751793,98.31270599365234,76.5389175415039
xmlrobot_15.xml,8761345762187,104.42289733886719,85.92718505859375
xmlrobot_16.xml,8761343484543,52.79135322570801,79.80973052978516
xmlrobot_17.xml,8761345754365,70.05298233032227,61.54490661621094
xmlrobot_18.xml,8761343503987,69.81488037109375,64.61009979248047
xmlrobot_19.xml,8761343484609,45.22821044921875,55.95260238647461
xmlrobot_20.xml,8761343550483,75.73044204711914,54.74120330810547
xmlrobot_21.xml,8761343556533,90.76020812988281,58.547462463378906
xmlrobot_22.xml,8761343527593,100.37120819091797,71.55021667480469
xmlrobot_23.xml,8761343485404,79.0300064086914,71.11087799072266
xmlrobot_24.xml,8761343554889,80.46778869628906,72.43622589111328
xmlrobot_25.xml,8761343531442,48.910919189453125,56.32658004760742
xmlrobot_26.xml,8761343565114,90.80057144165039,75.89147186279297
xmlrobot_27.xml,8761345735400,53.463470458984375,83.8689956665039
xmlrobot_28.xml,8761345733714,98.35816955566406,100.91146850585938
xmlrobot_29.xml,8761343586058,80.05024719238281,60.26184844970703
xmlrobot_30.xml,8761343583802,99.87325668334961,73.85658264160156
xmlrobot_31.xml,8761343568300,51.94502639770508,48.0213737487793
xmlrobot_32.xml,8761343568716,76.76722717285156,65.22075653076172
xmlrobot_33.xml,8761343400006,69.85728454589844,64.4212875366211
xmlrobot_34.xml,8761345730220,109.82452392578125,75.18168640136719
xmlrobot_35.xml,8761343400141,108.59314727783203,74.42386627197266
