xml_out_path,hash,reward,predict_reward
xmlrobot_182.xml,8769445154973,85.0282974243164,111.1275863647461
xmlrobot_183.xml,8769445178721,83.88370513916016,113.06047821044922
xmlrobot_184.xml,8769450986439,119.99585723876953,118.54705047607422
xmlrobot_185.xml,8769445362363,128.8716278076172,116.703125
xmlrobot_186.xml,8769488974358,132.43535614013672,117.0372543334961
xmlrobot_187.xml,8769488653550,132.91869354248047,115.91763305664062
xmlrobot_188.xml,8769445310687,101.02019119262695,112.8554458618164
xmlrobot_189.xml,8769445283856,101.65581893920898,113.22974395751953
xmlrobot_190.xml,8769445218398,132.7578125,121.02547454833984
xmlrobot_191.xml,8769450909922,52.81500434875488,107.60150146484375
xmlrobot_192.xml,8769445154271,56.41327095031738,107.74022674560547
xmlrobot_193.xml,8769445084154,127.98010635375977,114.12265014648438
xmlrobot_194.xml,8769445275706,132.8796157836914,120.72926330566406
xmlrobot_195.xml,8769488580997,87.2592544555664,113.16075134277344
xmlrobot_196.xml,8769488789360,130.13760375976562,116.61663818359375
xmlrobot_197.xml,8769451024038,126.38517761230469,93.22572326660156
xmlrobot_198.xml,8769450867435,96.02674102783203,113.88267517089844
xmlrobot_199.xml,8769488808072,132.3981170654297,121.80980682373047
xmlrobot_200.xml,8769445236926,131.34735107421875,120.32757568359375
xmlrobot_201.xml,8769445321177,131.9689178466797,121.23615264892578
xmlrobot_202.xml,8769445219834,129.53602600097656,120.08267211914062
xmlrobot_203.xml,8769451212617,132.6106719970703,121.21996307373047
xmlrobot_204.xml,8769445031229,134.23374938964844,121.56969451904297
xmlrobot_205.xml,8769445117844,133.2723388671875,121.22631072998047
xmlrobot_206.xml,8769445017673,129.95997619628906,123.65880584716797
xmlrobot_207.xml,8769445350286,128.4066925048828,120.59627532958984
xmlrobot_208.xml,8769445350373,124.91371154785156,112.112548828125
xmlrobot_209.xml,8769445292313,108.94513702392578,104.75301361083984
xmlrobot_210.xml,8769445289271,123.13298797607422,122.7774429321289
xmlrobot_211.xml,8769445178676,121.89302825927734,120.46581268310547
xmlrobot_212.xml,8769445292517,124.677734375,123.40169525146484
xmlrobot_213.xml,8769451055297,122.92897033691406,124.12782287597656
xmlrobot_214.xml,8769445178787,124.49527740478516,122.94178009033203
xmlrobot_215.xml,8769451211807,126.78890228271484,123.17028045654297
xmlrobot_216.xml,8769445218365,127.35218048095703,124.83883666992188
xmlrobot_217.xml,8769445284081,132.56443786621094,123.30751037597656
xmlrobot_218.xml,8769445228090,136.70384216308594,124.53621673583984
xmlrobot_219.xml,8769445328662,132.66526794433594,122.7938003540039
xmlrobot_220.xml,8769445257644,130.78995513916016,124.37657165527344
xmlrobot_221.xml,8769445096876,134.20931243896484,123.44212341308594
xmlrobot_222.xml,8769451083370,51.97852325439453,95.88158416748047
xmlrobot_223.xml,8769450842073,131.5926284790039,123.41911315917969
xmlrobot_224.xml,8769488815114,131.06366729736328,124.18704223632812
xmlrobot_225.xml,8769451066173,126.04555892944336,122.72674560546875
xmlrobot_226.xml,8769450889349,128.00850677490234,124.5710678100586
xmlrobot_227.xml,8769445236902,127.55844116210938,123.6640853881836
xmlrobot_228.xml,8769451141256,128.41854095458984,124.10722351074219
xmlrobot_229.xml,8769444961901,131.66099548339844,123.70408630371094
xmlrobot_230.xml,8769445052790,132.46217346191406,124.85586547851562
xmlrobot_231.xml,8769444982884,56.408552169799805,116.27715301513672
xmlrobot_232.xml,8769444916601,129.72648239135742,121.20553588867188
xmlrobot_233.xml,8769445010791,132.36209106445312,128.78970336914062
xmlrobot_234.xml,8769445154088,130.1154022216797,124.19878387451172
xmlrobot_235.xml,8769445321162,139.7723159790039,124.88481140136719
xmlrobot_236.xml,8769488909201,136.80706024169922,126.31050109863281
xmlrobot_237.xml,8769450950909,136.41355895996094,124.28817749023438
xmlrobot_238.xml,8769445335218,132.87670135498047,126.02362060546875
xmlrobot_239.xml,8769488820194,135.95319366455078,124.05443572998047
xmlrobot_240.xml,8769445328725,132.84091186523438,123.42413330078125
xmlrobot_241.xml,8769445031376,130.74987030029297,124.2153091430664
xmlrobot_242.xml,8769444987468,135.7720489501953,125.65703582763672
xmlrobot_243.xml,8769445044047,135.75403594970703,125.0137710571289
xmlrobot_244.xml,8769445090085,134.91998291015625,126.2632064819336
xmlrobot_245.xml,8769444871376,134.54132080078125,124.73328399658203
xmlrobot_246.xml,8769445284093,136.85755920410156,126.57906341552734
xmlrobot_247.xml,8769488976391,137.83080291748047,123.83698272705078
xmlrobot_248.xml,8769451130161,126.41876983642578,126.32491302490234
xmlrobot_249.xml,8769445263502,132.9342041015625,126.37751007080078
xmlrobot_250.xml,8769450909781,134.40892028808594,124.56684875488281
xmlrobot_251.xml,8769450816341,137.2157440185547,121.6340560913086
xmlrobot_252.xml,8769445017760,137.4234161376953,122.08936309814453
xmlrobot_253.xml,8769488712253,137.35910034179688,128.8574981689453
xmlrobot_254.xml,8769444895305,123.24907684326172,125.61974334716797
xmlrobot_255.xml,8769444822227,132.0830078125,121.16105651855469
xmlrobot_256.xml,8769444865726,130.87782287597656,122.71663665771484
xmlrobot_257.xml,8769444839196,128.6717529296875,123.24039459228516
xmlrobot_258.xml,8769444785514,134.1983184814453,120.46260070800781
xmlrobot_259.xml,8769488883914,115.63748931884766,126.13442993164062
xmlrobot_260.xml,8769445103162,135.10629272460938,124.37577819824219
xmlrobot_261.xml,8769444995488,132.37322998046875,124.15593719482422
xmlrobot_262.xml,8769451055339,133.910888671875,125.99884033203125
xmlrobot_263.xml,8769488788884,133.98419189453125,125.68976593017578
xmlrobot_264.xml,8769488598818,138.87271118164062,123.48809814453125
xmlrobot_265.xml,8769488638085,133.11460876464844,123.75140380859375
xmlrobot_266.xml,8769488699335,55.68620681762695,103.9092025756836
xmlrobot_267.xml,8769444752044,132.23622131347656,124.8250503540039
xmlrobot_268.xml,8769444722038,141.07192993164062,122.786376953125
xmlrobot_269.xml,8769444841665,141.14984130859375,121.92571258544922
xmlrobot_270.xml,8769445306070,132.85101318359375,121.57744598388672
xmlrobot_271.xml,8769450830300,136.05030822753906,118.7267837524414
xmlrobot_272.xml,8769450830520,82.97151184082031,108.84977722167969
xmlrobot_273.xml,8769445283967,88.09849548339844,113.11244201660156
xmlrobot_274.xml,8769445228662,86.65071105957031,77.55592346191406
xmlrobot_275.xml,8769445335185,131.46287536621094,124.4906005859375
xmlrobot_276.xml,8769445257707,136.52613830566406,129.240478515625
xmlrobot_277.xml,8769450838041,131.5259552001953,124.88872528076172
xmlrobot_278.xml,8769444895422,134.29031372070312,122.74420166015625
xmlrobot_279.xml,8769445010926,133.99887084960938,123.24454498291016
xmlrobot_280.xml,8769444733148,134.8330535888672,126.78660583496094
xmlrobot_281.xml,8769444637868,136.20217895507812,124.54151153564453
xmlrobot_282.xml,8769444822134,134.272705078125,124.14546966552734
xmlrobot_283.xml,8769444741675,138.4305419921875,126.42039489746094
xmlrobot_284.xml,8769445356361,136.05484008789062,126.8685073852539
xmlrobot_285.xml,8769444928269,140.28103637695312,128.26918029785156
xmlrobot_286.xml,8769451005850,133.6741943359375,126.96377563476562
xmlrobot_287.xml,8769445220136,138.05730438232422,126.63272094726562
xmlrobot_288.xml,8769445117811,131.5311737060547,126.0797119140625
xmlrobot_289.xml,8769451039729,131.22796630859375,126.16216278076172
xmlrobot_290.xml,8769445304546,134.89640045166016,127.93659210205078
xmlrobot_291.xml,8769444637793,127.37944793701172,126.02922821044922
xmlrobot_292.xml,8769444819264,137.27587890625,126.75286865234375
xmlrobot_293.xml,8769445340191,135.16332244873047,128.65200805664062
xmlrobot_294.xml,8769444596477,133.56381225585938,126.43705749511719
xmlrobot_295.xml,8769444825167,135.71340942382812,128.92689514160156
xmlrobot_296.xml,8769444596342,132.84463500976562,118.9280014038086
xmlrobot_297.xml,8769488638142,131.88560485839844,127.2242660522461
xmlrobot_298.xml,8769488779608,133.6949234008789,127.32098388671875
xmlrobot_299.xml,8769445154109,134.12105560302734,128.60118103027344
xmlrobot_300.xml,8769445010812,135.7199935913086,127.52237701416016
xmlrobot_301.xml,8769445092642,124.83432006835938,128.35536193847656
xmlrobot_302.xml,8769445103225,129.9646453857422,126.59580993652344
xmlrobot_303.xml,8769444752059,132.0224609375,126.9764633178711
xmlrobot_304.xml,8769444654077,129.35440063476562,127.95609283447266
xmlrobot_305.xml,8769444732124,128.3461570739746,119.32804870605469
xmlrobot_306.xml,8769488612633,122.32908630371094,127.35476684570312
xmlrobot_307.xml,8769445091654,120.41606140136719,127.83820343017578
xmlrobot_308.xml,8769444812653,130.7992706298828,127.50906372070312
xmlrobot_309.xml,8769444665320,130.08533477783203,125.29206085205078
xmlrobot_310.xml,8769488788773,127.39928817749023,126.60997009277344
xmlrobot_311.xml,8769444895263,110.12021255493164,119.74040985107422
xmlrobot_312.xml,8769444808461,129.44396591186523,128.30760192871094
xmlrobot_313.xml,8769445031527,126.4980239868164,128.33367919921875
xmlrobot_314.xml,8769445356328,134.7513427734375,128.19476318359375
xmlrobot_315.xml,8769488598971,134.8902816772461,128.34841918945312
xmlrobot_316.xml,8769488701913,128.2987518310547,128.15721130371094
xmlrobot_317.xml,8769444796269,133.15522003173828,127.10923767089844
xmlrobot_318.xml,8769444672537,132.16127014160156,128.5146942138672
xmlrobot_319.xml,8769444590999,135.21573638916016,128.9091033935547
xmlrobot_320.xml,8769444571733,126.58952713012695,128.8350372314453
xmlrobot_321.xml,8769445084046,131.04358673095703,128.63583374023438
xmlrobot_322.xml,8769444737470,56.256282806396484,94.8173828125
xmlrobot_323.xml,8769451121384,122.57723236083984,96.49662017822266
xmlrobot_324.xml,8769450867399,109.97739791870117,128.81101989746094
xmlrobot_325.xml,8769488869747,124.85337448120117,128.27879333496094
xmlrobot_326.xml,8769444741726,117.42504501342773,128.7294464111328
xmlrobot_327.xml,8769445154907,130.2486801147461,128.734375
xmlrobot_328.xml,8769445011866,126.73180770874023,128.61366271972656
xmlrobot_329.xml,8769445103327,121.62908554077148,128.14593505859375
xmlrobot_330.xml,8769444839325,116.17464065551758,127.89138793945312
xmlrobot_331.xml,8769444503525,124.63994216918945,127.42569732666016
xmlrobot_332.xml,8769444460135,116.8517837524414,126.96263885498047
xmlrobot_333.xml,8769488986495,123.57619094848633,121.58808135986328
xmlrobot_334.xml,8769444460228,121.64705276489258,127.6114273071289
xmlrobot_335.xml,8769488990730,129.14682006835938,127.28939819335938
xmlrobot_336.xml,8769450924590,125.54356384277344,126.58086395263672
xmlrobot_337.xml,8769445350196,132.5714111328125,127.08535766601562
xmlrobot_338.xml,8769445154097,130.84698486328125,125.71890258789062
xmlrobot_339.xml,8769451181761,131.05239868164062,124.33403015136719
xmlrobot_340.xml,8769444741000,129.30882263183594,123.97831726074219
xmlrobot_341.xml,8769444596273,128.7904510498047,125.31890869140625
xmlrobot_342.xml,8769445163030,132.71548461914062,123.67407989501953
xmlrobot_343.xml,8769444922709,127.7318344116211,124.72492218017578
xmlrobot_344.xml,8769444471784,129.862060546875,122.8801040649414
xmlrobot_345.xml,8769444386530,133.39312744140625,124.87261962890625
xmlrobot_346.xml,8769444341980,127.63829040527344,124.62144470214844
xmlrobot_347.xml,8769444606341,125.25006866455078,79.82064056396484
xmlrobot_348.xml,8769444576401,122.04914093017578,126.10179901123047
xmlrobot_349.xml,8769444417040,122.05207061767578,100.495849609375
xmlrobot_350.xml,8769488598920,86.82673645019531,113.2284927368164
xmlrobot_351.xml,8769450944919,120.67057037353516,124.15725708007812
xmlrobot_352.xml,8769450974413,128.70164489746094,123.934326171875
xmlrobot_353.xml,8769444916568,81.86933135986328,112.34053802490234
xmlrobot_354.xml,8769444849237,121.8170394897461,122.55599975585938
xmlrobot_355.xml,8769444503447,130.94143676757812,122.1597671508789
xmlrobot_356.xml,8769444492385,129.09059143066406,122.16209411621094
xmlrobot_357.xml,8769444354220,133.3243408203125,121.981689453125
xmlrobot_358.xml,8769444351037,127.56636810302734,122.94818878173828
xmlrobot_359.xml,8769444415079,127.35911560058594,124.09229278564453
xmlrobot_360.xml,8769444314597,122.64118957519531,124.55709075927734
xmlrobot_361.xml,8769444492493,131.41299438476562,124.52040100097656
xmlrobot_362.xml,8769488612714,128.8251190185547,123.04224395751953
xmlrobot_363.xml,8769444987582,133.22201538085938,124.55883026123047
xmlrobot_364.xml,8769450946934,132.649169921875,126.13204193115234
xmlrobot_365.xml,8769444779876,126.33673858642578,122.0672836303711
xmlrobot_366.xml,8769451105693,131.9921112060547,123.16282653808594
xmlrobot_367.xml,8769450842631,132.17269897460938,123.60090637207031
xmlrobot_368.xml,8769445257491,133.8068084716797,124.38648223876953
xmlrobot_369.xml,8769444606455,134.38299560546875,125.2924575805664
xmlrobot_370.xml,8769445304555,137.01095581054688,125.85523223876953
xmlrobot_371.xml,8769444995362,135.75958251953125,126.31204223632812
xmlrobot_372.xml,8769488750502,136.14207458496094,124.29005432128906
xmlrobot_373.xml,8769488750388,133.0690155029297,125.65254211425781
xmlrobot_374.xml,8769488750424,131.90052795410156,122.97920227050781
xmlrobot_375.xml,8769445236767,133.24468994140625,122.66012573242188
xmlrobot_376.xml,8769445292319,137.1278839111328,123.8798599243164
xmlrobot_377.xml,8769451113738,133.2002410888672,126.02986907958984
xmlrobot_378.xml,8769445010737,133.85552978515625,115.61933898925781
xmlrobot_379.xml,8769445010797,138.5283966064453,113.55648040771484
xmlrobot_380.xml,8769444460042,141.96408081054688,124.33662414550781
xmlrobot_381.xml,8769444825170,130.2288818359375,125.50725555419922
xmlrobot_382.xml,8769445350274,134.24545288085938,125.01715087890625
xmlrobot_383.xml,8769444303204,140.1681671142578,125.81181335449219
xmlrobot_384.xml,8769444269656,143.09938049316406,125.31659698486328
xmlrobot_385.xml,8769444889429,131.8117218017578,125.57090759277344
xmlrobot_386.xml,8769444352588,134.43124389648438,126.62718200683594
xmlrobot_387.xml,8769445016697,136.5308074951172,125.13664245605469
xmlrobot_388.xml,8769444864594,141.10171508789062,126.47022247314453
xmlrobot_389.xml,8769444507769,129.98280334472656,122.60545349121094
xmlrobot_390.xml,8769444560701,132.4595947265625,125.57683563232422
xmlrobot_391.xml,8769444871187,136.05294799804688,127.49864959716797
xmlrobot_392.xml,8769488813246,143.28123474121094,122.94989013671875
xmlrobot_393.xml,8769444596360,134.53933715820312,125.87625122070312
xmlrobot_394.xml,8769444303153,130.85586547851562,128.94444274902344
xmlrobot_395.xml,8769451066227,134.45228576660156,127.79542541503906
xmlrobot_396.xml,8769444613208,134.2416534423828,124.68196105957031
xmlrobot_397.xml,8769444461818,138.65640258789062,128.2890167236328
xmlrobot_398.xml,8769451066320,137.6012420654297,127.49038696289062
xmlrobot_399.xml,8769444471589,141.32200622558594,129.4204559326172
